0,1
1,1
2,1
3,1
4,1
5,1
6,3
7,3
8,6
9,7
10,8
11,8
12,8
13,8
14,8
15,11
16,12
17,13
18,16
19,16
20,16
21,16
22,19
23,23
24,28
25,36
26,40
27,47
28,48
29,57
30,64
31,72
32,80
33,95
34,101
35,111
36,124
37,146
38,155
39,173
40,192
41,210
42,235
43,265
44,293
45,325
46,356
47,379
48,412
49,451
50,490
51,535
52,580
53,637
54,683
55,723
56,783
57,843
58,894
59,959
60,1026
61,1088
62,1151
63,1214
64,1279
65,1349
66,1405
67,1466
68,1529
69,1591
70,1663
71,1726
72,1793
73,1869
74,1930
75,2008
76,2069
77,2133
78,2201
79,2274
80,2338
81,2406
82,2485
83,2553
84,2624
85,2701
86,2770
87,2842
88,2927
89,2994
90,3050
91,3123
92,3191
93,3264
94,3321
95,3374
96,3441
97,3489
98,3567
99,3629
100,3683
101,3736
102,3801
103,3857
104,3907
105,3958
106,4025
107,4074
108,4117
109,4164
110,4227
111,4276
112,4332
113,4381
114,4448
115,4493
116,4544
117,4588
118,4631
119,4670
120,4711
121,4763
122,4802
123,4832
124,4873
125,4926
126,4969
127,5010
128,5055
129,5088
130,5133
131,5172
132,5218
133,5251
134,5287
135,5332
136,5363
137,5394
138,5426
139,5467
140,5500
141,5534
142,5566
143,5599
144,5630
145,5651
146,5680
147,5705
148,5740
149,5774
150,5805
151,5831
152,5862
153,5892
154,5921
155,5946
156,5982
157,6003
158,6045
159,6087
160,6118
161,6149
162,6177
163,6197
164,6225
165,6243
166,6264
167,6284
168,6310
169,6338
170,6364
171,6382
172,6400
173,6418
174,6442
175,6466
176,6484
177,6506
178,6529
179,6549
180,6574
181,6592
182,6607
183,6631
184,6647
185,6662
186,6677
187,6697
188,6713
189,6727
190,6749
191,6770
192,6784
193,6798
194,6819
195,6838
196,6850
197,6861
198,6881
199,6894
200,6904
201,6922
202,6937
203,6952
204,6962
205,6978
206,6994
207,7013
208,7026
209,7038
210,7052
211,7069
212,7077
213,7086
214,7107
215,7111
216,7120
217,7135
218,7146
219,7160
220,7169
221,7178
222,7186
223,7195
224,7206
225,7213
226,7220
227,7232
228,7242
229,7248
230,7258
231,7265
232,7274
233,7282
234,7288
235,7291
236,7299
237,7308
238,7314
239,7325
240,7332
241,7342
242,7347
243,7350
244,7353
245,7361
246,7367
247,7373
248,7376
249,7380
250,7388
251,7393
252,7397
253,7403
254,7411
255,7413
256,7417
257,7420
258,7425
259,7431
260,7433
261,7437
262,7441
263,7443
264,7445
265,7449
266,7451
267,7456
268,7458
269,7460
270,7462
271,7468
272,7469
273,7473
274,7474
275,7479
276,7481
277,7481
278,7485
279,7487
280,7488
281,7493
282,7495
283,7498
284,7502
285,7503
286,7507
287,7509
288,7512
289,7517
290,7519
291,7520
292,7526
293,7529
294,7530
295,7531
296,7533
297,7534
298,7537
299,7540
300,7543
301,7545
302,7547
303,7548
304,7553
305,7553
306,7556
307,7560
308,7564
309,7566
310,7568
311,7571
312,7575
313,7575
314,7578
315,7580
316,7582
317,7583
318,7585
319,7586
320,7591
321,7593
322,7594
323,7595
324,7598
325,7598
326,7602
327,7604
328,7606
329,7607
330,7608
331,7610
332,7611
333,7613
334,7615
335,7616
336,7616
337,7618
338,7619
339,7620
340,7622
341,7622
342,7622
343,7623
344,7623
345,7625
346,7625
347,7625
348,7626
349,7627
350,7627
351,7628
352,7628
353,7629
354,7629
355,7631
356,7631
357,7631
358,7631
359,7631
360,7631
361,7631
362,7631
363,7631
364,7631
365,7631
366,7632
367,7632
368,7632
369,7632
370,7632
371,7633
372,7633
373,7633
374,7633
375,7633
376,7634
377,7635
378,7635
379,7635
380,7635
381,7635
382,7635
383,7636
384,7636
385,7636
386,7636
387,7636
388,7636
389,7636
390,7637
391,7637
392,7637
393,7637
394,7637
395,7637
396,7637
397,7637
398,7637
399,7638
400,7638
401,7638
402,7638
403,7638
404,7638
405,7638
406,7638
407,7638
408,7638
409,7638
410,7638
411,7638
412,7638
413,7638
414,7638
415,7638
416,7638
417,7638
418,7638
419,7638
420,7638
421,7638
