0,1
1,1
2,1
3,1
4,1
5,3
6,4
7,6
8,6
9,8
10,8
11,9
12,14
13,21
14,31
15,36
16,53
17,57
18,67
19,94
20,132
21,178
22,229
23,296
24,367
25,470
26,603
27,776
28,990
29,1249
30,1595
31,2017
32,2505
33,3077
34,3701
35,4353
36,5171
37,6001
38,6832
39,7646
40,8432
41,9165
42,9822
43,10373
44,10832
45,11334
46,11798
47,12237
48,12729
49,13209
50,13634
51,14033
52,14368
53,14697
54,14983
55,15261
56,15541
57,15837
58,16118
59,16364
60,16615
61,16849
62,17041
63,17207
64,17338
65,17478
66,17619
67,17745
68,17908
69,18028
70,18133
71,18248
72,18339
73,18436
74,18507
75,18590
76,18656
77,18736
78,18807
79,18860
80,18929
81,18988
82,19031
83,19060
84,19095
85,19135
86,19166
87,19208
88,19240
89,19279
90,19298
91,19330
92,19347
93,19366
94,19383
95,19397
96,19409
97,19414
98,19418
99,19422
100,19422
101,19422
102,19422
103,19422
104,19422
105,19422
106,19422
107,19422
108,19422
109,19422
110,19422
111,19422
112,19422
113,19422
