0,1
1,1
2,1
3,1
4,1
5,2
6,2
7,3
8,5
9,6
10,7
11,7
12,10
13,10
14,16
15,20
16,28
17,38
18,50
19,59
20,75
21,84
22,111
23,155
24,213
25,279
26,348
27,430
28,537
29,683
30,866
31,1130
32,1410
33,1815
34,2279
35,2679
36,3019
37,3286
38,3500
39,3629
40,3651
41,3672
42,3705
43,3739
44,3771
45,3809
46,3832
47,3849
48,3874
49,3889
50,3912
51,3926
52,3940
53,3961
54,3981
55,4000
56,4017
57,4032
58,4042
59,4050
60,4060
61,4066
62,4071
63,4072
64,4073
65,4075
66,4079
67,4081
68,4082
69,4083
70,4085
71,4089
72,4090
73,4090
74,4092
75,4093
76,4093
77,4096
78,4097
79,4098
80,4098
81,4099
82,4100
83,4100
84,4100
85,4100
86,4100
87,4100
88,4101
89,4101
90,4102
91,4102
92,4102
93,4102
94,4102
95,4102
96,4102
97,4102
98,4102
99,4102
100,4102
101,4102
102,4102
103,4102
104,4102
