0,1
1,1
2,1
3,1
4,1
5,2
6,2
7,3
8,3
9,4
10,5
11,5
12,5
13,7
14,8
15,11
16,18
17,27
18,34
19,36
20,46
21,58
22,68
23,95
24,137
25,174
26,213
27,272
28,338
29,410
30,538
31,693
32,854
33,1092
34,1379
35,1671
36,1991
37,2389
38,2792
39,3202
40,3587
41,4009
42,4348
43,4703
44,5036
45,5300
46,5558
47,5802
48,6014
49,6255
50,6516
51,6742
52,6945
53,7128
54,7291
55,7445
56,7570
57,7681
58,7803
59,7933
60,8062
61,8188
62,8307
63,8414
64,8514
65,8604
66,8674
67,8748
68,8811
69,8881
70,8951
71,9006
72,9069
73,9124
74,9171
75,9213
76,9250
77,9291
78,9319
79,9356
80,9394
81,9429
82,9462
83,9491
84,9518
85,9541
86,9568
87,9581
88,9593
89,9609
90,9626
91,9641
92,9652
93,9659
94,9669
95,9683
96,9693
97,9699
98,9700
99,9708
100,9714
101,9723
102,9732
103,9736
104,9741
105,9745
106,9750
107,9753
108,9754
109,9756
110,9759
111,9762
112,9766
113,9768
114,9770
115,9771
116,9772
117,9774
118,9777
119,9779
120,9780
121,9781
122,9783
123,9784
124,9786
125,9787
126,9788
127,9788
128,9789
129,9789
130,9790
131,9790
132,9792
133,9792
134,9792
135,9792
136,9792
137,9792
138,9792
139,9792
140,9792
141,9792
142,9792
143,9792
144,9792
145,9792
146,9792
