0,1
1,1
2,1
3,1
4,1
5,3
6,4
7,4
8,6
9,8
10,8
11,9
12,11
13,16
14,19
15,31
16,40
17,50
18,59
19,75
20,96
21,131
22,161
23,222
24,287
25,360
26,468
27,560
28,698
29,885
30,1162
31,1486
32,1899
33,2363
34,2893
35,3455
36,4142
37,4909
38,5719
39,6517
40,7384
41,8192
42,8893
43,9560
44,10123
45,10621
46,11118
47,11624
48,12084
49,12553
50,13030
51,13489
52,13910
53,14258
54,14568
55,14823
56,15091
57,15363
58,15639
59,15896
60,16161
61,16431
62,16655
63,16845
64,17000
65,17140
66,17277
67,17423
68,17573
69,17712
70,17833
71,17948
72,18060
73,18183
74,18285
75,18369
76,18439
77,18515
78,18579
79,18673
80,18755
81,18821
82,18884
83,18929
84,18976
85,19020
86,19052
87,19084
88,19109
89,19156
90,19194
91,19228
92,19253
93,19283
94,19311
95,19321
96,19335
97,19345
98,19347
99,19348
100,19348
101,19348
102,19348
103,19348
104,19348
105,19348
106,19349
107,19349
108,19349
109,19349
110,19350
111,19350
112,19350
113,19350
114,19350
115,19350
116,19350
117,19350
118,19350
119,19350
120,19350
121,19350
122,19350
123,19350
124,19350
125,19378
126,19379
127,19379
128,19379
129,19379
130,19379
131,19379
132,19379
133,19379
134,19379
135,19379
136,19379
137,19379
138,19379
139,19379
140,19379
141,19379
142,19379
143,19379
144,19380
145,19380
146,19380
147,19380
148,19380
149,19380
150,19380
151,19380
152,19380
153,19380
154,19380
155,19380
156,19380
157,19380
158,19380
159,19558
160,19558
161,19558
162,19558
163,19558
