0,1
1,1
2,1
3,1
4,1
5,5
6,8
7,11
8,13
9,14
10,15
11,21
12,30
13,45
14,49
15,60
16,84
17,110
18,150
19,181
20,223
21,288
22,382
23,487
24,641
25,804
26,1023
27,1299
28,1654
29,2035
30,2540
31,3080
32,3717
33,4477
34,5285
35,6175
36,6975
37,7790
38,8516
39,9157
40,9770
41,10332
42,10865
43,11385
44,11876
45,12400
46,12850
47,13281
48,13716
49,14107
50,14444
51,14732
52,15017
53,15309
54,15594
55,15838
56,16110
57,16349
58,16566
59,16761
60,16949
61,17113
62,17271
63,17415
64,17559
65,17665
66,17756
67,17825
68,17869
69,17902
70,17907
71,17910
72,17917
73,17922
74,17924
75,17927
76,17930
77,17934
78,17936
79,17939
80,17940
81,17941
82,17942
83,17943
84,17944
85,17944
86,17944
87,17944
88,17944
89,17945
90,17945
91,17945
92,17945
93,17945
94,17945
95,17945
96,17945
97,17945
98,17945
99,17945
100,17945
101,17945
102,17945
103,17945
