0,1
1,1
2,1
3,1
4,1
5,2
6,2
7,3
8,9
9,10
10,12
11,13
12,15
13,18
14,25
15,35
16,46
17,57
18,65
19,72
20,75
21,77
22,88
23,98
24,105
25,116
26,128
27,134
28,144
29,154
30,166
31,179
32,194
33,219
34,234
35,255
36,271
37,280
38,302
39,323
40,339
41,360
42,385
43,406
44,430
45,468
46,489
47,521
48,547
49,590
50,626
51,666
52,701
53,761
54,816
55,861
56,904
57,952
58,1018
59,1069
60,1118
61,1179
62,1235
63,1291
64,1359
65,1427
66,1502
67,1573
68,1654
69,1728
70,1811
71,1893
72,1976
73,2056
74,2143
75,2222
76,2312
77,2405
78,2498
79,2596
80,2694
81,2796
82,2886
83,2982
84,3096
85,3203
86,3301
87,3421
88,3516
89,3620
90,3733
91,3841
92,3932
93,4024
94,4144
95,4246
96,4345
97,4458
98,4557
99,4668
100,4773
101,4862
102,4984
103,5066
104,5181
105,5291
106,5385
107,5484
108,5581
109,5688
110,5799
111,5905
112,6016
113,6122
114,6214
115,6293
116,6403
117,6508
118,6586
119,6679
120,6772
121,6867
122,6966
123,7070
124,7173
125,7278
126,7372
127,7457
128,7541
129,7641
130,7715
131,7812
132,7903
133,7994
134,8080
135,8154
136,8217
137,8283
138,8358
139,8436
140,8505
141,8566
142,8641
143,8716
144,8773
145,8845
146,8906
147,8977
148,9041
149,9104
150,9169
151,9216
152,9288
153,9363
154,9436
155,9503
156,9550
157,9604
158,9660
159,9711
160,9781
161,9840
162,9905
163,9960
164,10010
165,10067
166,10109
167,10165
168,10216
169,10262
170,10325
171,10373
172,10405
173,10448
174,10491
175,10533
176,10587
177,10634
178,10679
179,10718
180,10760
181,10804
182,10839
183,10866
184,10907
185,10942
186,10983
187,11018
188,11052
189,11080
190,11104
191,11134
192,11159
193,11189
194,11220
195,11256
196,11291
197,11330
198,11357
199,11383
200,11414
201,11436
202,11461
203,11492
204,11518
205,11544
206,11564
207,11589
208,11614
209,11640
210,11661
211,11686
212,11706
213,11731
214,11747
215,11767
216,11791
217,11815
218,11833
219,11853
220,11869
221,11883
222,11908
223,11923
224,11946
225,11970
226,11982
227,11994
228,12014
229,12032
230,12047
231,12069
232,12091
233,12103
234,12127
235,12144
236,12159
237,12173
238,12185
239,12197
240,12209
241,12222
242,12239
243,12249
244,12272
245,12282
246,12292
247,12305
248,12313
249,12325
250,12335
251,12358
252,12368
253,12384
254,12393
255,12405
256,12418
257,12431
258,12441
259,12454
260,12465
261,12474
262,12479
263,12487
264,12499
265,12507
266,12511
267,12523
268,12535
269,12545
270,12550
271,12559
272,12568
273,12576
274,12581
275,12587
276,12593
277,12601
278,12609
279,12616
280,12623
281,12628
282,12635
283,12639
284,12643
285,12651
286,12661
287,12665
288,12674
289,12678
290,12682
291,12687
292,12693
293,12701
294,12710
295,12714
296,12718
297,12724
298,12728
299,12731
300,12736
301,12738
302,12745
303,12746
304,12755
305,12763
306,12767
307,12768
308,12772
309,12777
310,12779
311,12782
312,12790
313,12796
314,12800
315,12805
316,12808
317,12814
318,12815
319,12816
320,12825
321,12826
322,12828
323,12832
324,12837
325,12841
326,12843
327,12845
328,12848
329,12850
330,12850
331,12854
332,12858
333,12861
334,12864
335,12866
336,12867
337,12868
338,12872
339,12875
340,12877
341,12879
342,12882
343,12882
344,12882
345,12885
346,12886
347,12888
348,12889
349,12891
350,12892
351,12894
352,12896
353,12897
354,12901
355,12903
356,12903
357,12904
358,12905
359,12908
360,12908
361,12910
362,12913
363,12913
364,12913
365,12915
366,12916
367,12917
368,12917
369,12919
370,12919
371,12921
372,12921
373,12924
374,12924
375,12927
376,12928
377,12929
378,12930
379,12931
380,12933
381,12933
382,12934
383,12935
384,12935
385,12937
386,12939
387,12939
388,12939
389,12939
390,12939
391,12939
392,12941
393,12941
394,12943
395,12944
396,12944
397,12944
398,12945
399,12945
400,12946
401,12947
402,12948
403,12951
404,12952
405,12952
406,12952
407,12953
408,12953
409,12953
410,12954
411,12955
412,12957
413,12958
414,12960
415,12961
416,12961
417,12961
418,12961
419,12962
420,12962
421,12963
422,12966
423,12968
424,12968
425,12969
426,12969
427,12969
428,12970
429,12971
430,12972
431,12973
432,12974
433,12974
434,12974
435,12974
436,12975
437,12975
438,12975
439,12977
440,12977
441,12977
442,12981
443,12982
444,12982
445,12983
446,12983
447,12983
448,12983
449,12983
450,12984
451,12984
452,12984
453,12984
454,12984
455,12984
456,12984
457,12984
458,12984
459,12985
460,12985
461,12986
462,12986
463,12986
464,12987
465,12987
466,12987
467,12987
468,12987
469,12987
470,12987
471,12987
472,12987
473,12987
474,12987
475,12987
476,12988
477,12989
478,12989
479,12989
480,12989
481,12989
482,12989
483,12989
484,12989
485,12989
486,12989
487,12989
488,12989
489,12989
490,12989
491,12989
492,12989
493,12990
494,12990
495,12990
496,12990
497,12990
498,12990
499,12990
500,12990
501,12990
502,12990
503,12991
504,12992
505,12992
506,12992
507,12992
508,12992
509,12992
510,12992
511,12993
512,12994
513,12994
514,12994
515,12995
516,12995
517,12995
518,12995
519,12995
520,12995
521,12995
522,12995
523,12996
524,12996
525,12997
526,12997
527,12997
528,12997
529,12997
530,12997
531,12998
532,12999
533,12999
534,13000
535,13000
536,13000
537,13000
538,13000
539,13001
540,13001
541,13001
542,13001
543,13001
544,13001
545,13002
546,13002
547,13002
548,13003
549,13004
550,13004
551,13004
552,13004
553,13006
554,13006
555,13006
556,13007
557,13007
558,13007
559,13007
560,13007
561,13008
562,13009
563,13009
564,13009
565,13009
566,13009
567,13009
568,13010
569,13010
570,13010
571,13011
572,13011
573,13011
574,13012
575,13012
576,13012
577,13014
578,13014
579,13016
580,13016
581,13016
582,13016
583,13016
584,13016
585,13016
586,13016
587,13019
588,13020
589,13020
590,13020
591,13020
592,13020
593,13021
594,13021
595,13021
596,13022
597,13022
598,13022
599,13022
600,13022
601,13022
602,13022
603,13022
604,13023
605,13024
606,13024
607,13024
608,13024
609,13024
610,13024
611,13024
612,13024
613,13024
614,13024
615,13024
616,13025
617,13025
618,13025
619,13025
620,13025
621,13025
622,13025
623,13025
624,13026
625,13026
626,13026
627,13026
628,13026
629,13026
630,13026
631,13026
632,13026
633,13026
634,13026
635,13027
636,13027
637,13027
638,13027
639,13027
640,13027
641,13027
642,13027
643,13027
644,13027
645,13027
646,13027
647,13027
648,13027
649,13027
650,13027
651,13027
652,13027
653,13027
654,13027
655,13027
656,13028
657,13028
658,13028
659,13028
660,13028
661,13028
662,13028
